Rank,Artist,Weeks_on_Chart,Peak_Rank,Peak_Streams,Total_Streams,Weekly_Rank,Weekly_Streams,spotify_id,genres,popularity,followers,vector,Track_Name
478,TWICE,22,12,282096,4404835,69.0,141195.0,7n2Ycct7Beij7Dj7meI4X0,k-pop,83,23552759,"[0.8, 0.7, 0.8, 0.9, 0.6]",takedown
485,TWICE,19,6,510768,4331625,40.0,191822.0,7n2Ycct7Beij7Dj7meI4X0,k-pop,83,23552759,"[0.7, 0.7, 0.8, 0.9, 0.6]",this is for
494,aespa,21,4,509164,4232717,93.0,125980.0,6YVMFz59CuY7ngCxTxjpxE,k-pop,78,9897814,"[0.8, 0.6, 0.9, 1.0, 0.6]",dirty work
495,告五人,33,35,202703,4224666,118.0,115620.0,6xErgeZYatiaQ36SB5bvi8,"taiwanese indie, chinese indie, mandopop, taiwanese pop, c-pop, chinese rock",59,1209202,"[0.7, 0.7, 0.7, 0.9, 0.7]",我想要佔據你
496,Crowd Lu,9,4,543755,4221188,4.0,459245.0,2JBUyLiFvpFPWdZGqIGYLD,"mandopop, taiwanese pop, taiwanese indie, c-pop, chinese indie",65,674193,"[0.5, 0.6, 0.6, 0.8, 0.8]",太陽與地球
498,David Tao,41,90,124773,4209280,106.0,120872.0,40tNK2YedBV2jRFAHxpifB,"mandopop, chinese r&b, taiwanese pop, c-pop",62,1124468,"[0.4, 0.5, 0.7, 0.6, 0.9]",普通朋友
505,JJ Lin,176,49,103531,4137390,199.0,92410.0,7Dx7RhX0mFuXhCOUgB01uM,"mandopop, c-pop, taiwanese pop",66,3944309,"[0.3, 0.2, 0.8, 0.7, 0.9]",修煉愛情
509,KATSEYE,22,17,251344,4092645,45.0,185573.0,3c0gDdb9lhnHGFtP4prQpn,k-pop,84,5893127,"[0.8, 0.9, 0.9, 0.9, 0.6]",gabriela
511,The Weeknd,41,39,192686,4065133,68.0,141591.0,1Xyo4u8uXC1ZmMpatF05PJ,,95,114144399,"[0.6, 0.5, 0.8, 1.0, 0.7]",one of the girls
531,Jay Chou,78,110,153392,3895034,150.0,103979.0,2elBjNSdBE2Y3f0j1mjrql,"mandopop, c-pop, taiwanese pop, gufeng, cantopop, chinese r&b",74,7665782,"[0.4, 0.3, 0.8, 0.8, 0.9]",不該
548,Justin Bieber,19,11,330032,3751444,117.0,116337.0,1uNFoZAHBGtllmzznpCI3s,,92,85407639,"[0.6, 0.8, 0.9, 0.9, 0.8]",daisies
553,Wu Bai,38,38,172331,3719418,159.0,102584.0,5H8TJITZE1sPjVR2ACzXNS,"chinese rock, taiwanese pop, mandopop, chinese indie, taiwanese indie, c-pop",56,891272,"[0.3, 0.3, 0.6, 0.4, 0.9]",夢醒時分
562,Amazing Show,41,80,136323,3656959,132.0,109361.0,3n16EAnJtz6SZGx2zJssrI,"taiwanese indie, chinese indie, taiwanese pop, chinese rock, mandopop",56,272370,"[0.4, 0.4, 0.4, 0.6, 0.7]",捲菸
565,HUNTR/X,21,15,266826,3645860,196.0,92907.0,2yNNYQBChuox9A5Ka93BIn,k-pop,87,3942749,"[0.9, 0.7, 0.6, 0.8, 0.8]",takedown
566,Tr33,27,36,180279,3640517,169.0,100216.0,5CkI8NcGv6BgLBOaKtgZws,"chinese r&b, cantopop, mandopop, c-pop, taiwanese pop",45,5175,"[0.6, 0.8, 0.3, 0.7, 0.9]",你知道你比晚霞好看嗎
570,ALLDAY PROJECT,21,22,247424,3616846,94.0,125935.0,4gEMn0YPOdotLOygnk0Ng2,k-pop,63,506492,"[0.8, 0.8, 0.7, 0.8, 0.7]",famous
580,Evangeline Wong,17,12,270937,3514195,12.0,261208.0,7sEIHkZXRzGa3OBUCCxzU5,"mandopop, taiwanese pop, c-pop, chinese r&b, chinese indie",50,39799,"[0.4, 0.3, 0.4, 0.7, 0.9]",離開我的依賴
596,Kenshi Yonezu,10,5,519331,3404658,19.0,245303.0,1snhtMLeb2DYoMOcVbb8iB,"j-pop, anime, j-rock",80,7551670,"[0.7, 0.7, 0.6, 0.7, 0.8]",iris out
626,Khalil Fong,26,13,407387,3248982,136.0,108271.0,1YrtUPrWcPfgdl9BaD9nhd,"chinese r&b, mandopop, c-pop, taiwanese pop, cantopop",62,820765,"[0.3, 0.4, 0.5, 0.2, 0.9]",紅豆
653,Kenshi Yonezu,9,4,520155,3068290,20.0,242523.0,1snhtMLeb2DYoMOcVbb8iB,"j-pop, anime, j-rock",80,7551670,"[0.6, 0.5, 0.5, 0.7, 0.8]",jane doe
665,Alex Warren,28,70,123258,3007694,188.0,94430.0,0fTSzq9jAh4c36UVb4V7CB,,85,3033275,"[0.6, 0.6, 0.8, 0.9, 0.8]",ordinary
668,DIOR 大穎,24,18,206772,2996031,140.0,106728.0,0czbvTRVGHfCdRsJLxbBGQ,"mandopop, c-pop, chinese r&b, taiwanese pop",57,77432,"[0.5, 0.4, 0.4, 0.7, 0.9]",節約用愛
686,PIZZALI,18,28,221493,2891875,29.0,214198.0,5AIqzRLM5XgtjdCjnbvJx7,"chinese hip hop, taiwanese pop, chinese r&b, mandopop, c-pop",51,26236,"[0.7, 0.9, 0.6, 0.8, 0.8]",做我的初戀
703,CORTIS,11,7,339108,2849452,21.0,239444.0,1ebt9HnXdyYA6KgLXr1n4P,k-pop,73,1268674,"[0.9, 0.8, 0.6, 0.9, 0.5]",go
725,IVE,13,5,355321,2748071,67.0,141811.0,6RHTUrRF63xao58xh9FXYJ,k-pop,72,6326986,"[0.8, 0.7, 0.9, 0.9, 0.7]",xoxz
731,aespa,11,5,417749,2718179,41.0,190070.0,6YVMFz59CuY7ngCxTxjpxE,k-pop,78,9897814,"[0.8, 0.6, 0.9, 0.9, 0.7]",rich man
758,TWICE,14,26,362000,2590340,174.0,98702.0,7n2Ycct7Beij7Dj7meI4X0,k-pop,83,23552759,"[0.7, 0.7, 0.9, 0.8, 0.6]",strategy
769,A-Lin,63,122,109452,2541039,186.0,94681.0,28gf2piFx6cAKOMIwcky5a,"mandopop, taiwanese pop, c-pop, gufeng",58,1147809,"[0.4, 0.2, 0.7, 0.7, 0.9]",給我一個理由忘記
793,Taylor Swift,7,7,509522,2445294,17.0,248712.0,06HL4z0CvFAxyc27GXpf02,,100,146788169,"[0.5, 0.3, 0.8, 0.9, 0.8]",the fate of ophelia
804,Kimberley Chen,52,15,132029,2409860,187.0,94450.0,1dVbVQZjRGDjQmHD8oiS8k,"chinese r&b, mandopop, c-pop, taiwanese pop, chinese indie",48,195680,"[0.7, 0.9, 0.8, 0.7, 0.8]",愛你
836,Joker Xue,17,51,162631,2302405,53.0,162631.0,1cg0bYpP5e2DNG0RgK2CMN,"mandopop, c-pop, taiwanese pop, chinese r&b",62,1360738,"[0.3, 0.2, 0.7, 0.7, 0.9]",演员
841,ALLDAY PROJECT,16,21,223946,2281443,191.0,93688.0,4gEMn0YPOdotLOygnk0Ng2,k-pop,63,506492,"[0.7, 0.3, 0.5, 0.8, 0.7]",wicked
864,AiNA THE END,15,38,202257,2206301,125.0,111383.0,5k7KS34gxQbzdQaXWSOVKC,"anime, j-pop",66,267885,"[0.6, 0.4, 0.4, 0.8, 0.9]",革命道中
874,sombr,22,95,115518,2190611,144.0,105786.0,4G9NDjRyZFDlJKMRL8hx3S,,86,2987919,"[0.3, 0.4, 0.2, 0.9, 0.6]",back to friends
876,CORTIS,11,18,260471,2185842,38.0,195660.0,1ebt9HnXdyYA6KgLXr1n4P,k-pop,73,1268674,"[0.9, 0.7, 0.5, 0.9, 0.5]",fashion
946,JISOO,6,6,465320,1927789,39.0,194002.0,6UZ0ba50XreR4TM8u322gs,k-pop,73,7440624,"[0.2, 0.1, 0.8, 1.0, 0.9]",eyes closed
974,NICKTHEREAL,16,67,132548,1866161,148.0,104488.0,1fHw35wWkpOw05sswFSl70,"chinese hip hop, mandopop, chinese r&b, taiwanese pop, c-pop",51,236329,"[0.6, 0.3, 0.7, 1.0, 1.0]",罵醒我
984,BABYMONSTER,6,8,401211,1855869,13.0,258620.0,1SIocsqdEefUTE6XKGUiVS,k-pop,75,6026060,"[0.9, 0.9, 0.9, 1.0, 1.0]",we go up
986,Taylor Swift,7,11,340581,1848207,30.0,206133.0,06HL4z0CvFAxyc27GXpf02,,100,146788169,"[0.4, 0.5, 0.7, 1.0, 1.0]",opalite
1017,Amazing Show,19,106,112805,1780786,197.0,92836.0,3n16EAnJtz6SZGx2zJssrI,"taiwanese indie, chinese indie, taiwanese pop, chinese rock, mandopop",56,272370,"[0.5, 0.2, 0.3, 0.8, 1.0]",心悶
1027,David Tao,17,70,143773,1755443,143.0,105852.0,40tNK2YedBV2jRFAHxpifB,"mandopop, chinese r&b, taiwanese pop, c-pop",62,1124468,"[0.6, 0.9, 0.7, 0.7, 1.0]",就是愛妳
1029,Corbyn Besson,8,15,270152,1752798,54.0,159909.0,1bWUA5b7GHPymK5dZrf7tj,,56,67683,"[0.7, 0.6, 0.7, 1.0, 1.0]",blink
1064,F.I.R.,17,83,116385,1663908,189.0,93814.0,5oqLnVZzJJXE3YnzzZfRKu,"mandopop, taiwanese pop, c-pop",56,242464,"[0.5, 0.3, 0.6, 0.3, 1.0]",lydia
1086,TWICE,30,13,145515,1625060,63.0,145515.0,7n2Ycct7Beij7Dj7meI4X0,k-pop,83,23552759,"[0.8, 0.9, 0.9, 0.9, 0.5]",what is love
1128,NMIXX,6,15,348100,1531811,34.0,199430.0,28ot3wh4oNmoFOdVajibBl,k-pop,71,3983743,"[0.6, 0.3, 0.7, 0.9, 0.7]",blue valentine
1169,LE SSERAFIM,4,7,385781,1445656,8.0,340059.0,4SpbR6yFEvexJuaBpgAU5p,k-pop,81,8163239,"[0.8, 0.7, 0.8, 0.9, 0.4]",spaghetti
1191,Crowd Lu,9,35,205375,1405764,105.0,122573.0,2JBUyLiFvpFPWdZGqIGYLD,"mandopop, taiwanese pop, taiwanese indie, c-pop, chinese indie",65,674193,"[0.3, 0.3, 0.4, 0.7, 0.8]",以後
1238,Patrick Brasca,5,10,293083,1329414,10.0,291578.0,1xCrrnnj9xif5G0y3ie5dM,"chinese r&b, chinese hip hop, mandopop, c-pop, taiwanese pop",58,175258,"[0.7, 0.8, 0.6, 0.8, 0.7]",左轉燈
1257,TINY 7,11,84,133151,1305923,123.0,112162.0,3hv4cDl5BwlDtYHrLdmdif,"chinese r&b, c-pop, mandopop",48,9153,"[0.4, 0.5, 0.3, 0.7, 0.7]",零距离的思念
1400,张远,12,128,110796,1111054,128.0,110796.0,4Q6r8rqOodVCDkbAYm7F18,"mandopop, gufeng, c-pop, taiwanese pop",57,79911,"[0.3, 0.2, 0.5, 0.6, 0.9]",嘉賓
1493,Penny,8,61,173985,992792,193.0,93445.0,6i0KVTOvm96T55mbp742ks,"punk, skate punk, ska punk, melodic hardcore, hardcore punk, ska",55,818546,"[0.6, 0.6, 0.4, 0.6, 0.8]",打火机
1502,艾薇 Ivy,7,47,178811,979594,88.0,128805.0,0RaC2hXyniYsju0mCSNz90,"mandopop, c-pop, taiwanese pop, chinese r&b",52,71506,"[0.4, 0.3, 0.5, 0.8, 0.9]",天使借的溫柔
1570,JOLIN,13,129,97129,912550,180.0,96317.0,1r9DuPTHiQ7hnRRZ99B8nL,"mandopop, c-pop, taiwanese pop",59,1173703,"[0.4, 0.2, 0.7, 0.4, 0.8]",倒帶
1571,Juice Boy,8,77,132084,912118,126.0,111156.0,2PRHe0bqimdQP9pSORGE6H,"chinese r&b, chinese hip hop, mandopop, c-pop, taiwanese pop",49,30423,"[0.6, 0.4, 0.6, 0.9, 0.8]",別說再見
1585,單依純,6,46,178568,901024,99.0,125068.0,7rXM91kSsqGzvYANukdQJD,"mandopop, c-pop, chinese r&b, gufeng",58,241494,"[0.4, 0.3, 0.7, 0.9, 0.9]",像煙火愛過
1666,MEOVV,5,31,221429,828928,112.0,118396.0,08hHTBHlv0WRXWlyrsb6Kv,k-pop,66,1158033,"[0.9, 0.7, 0.4, 0.9, 0.5]",burning up
1882,Joker Xue,6,80,131004,683845,80.0,131004.0,1cg0bYpP5e2DNG0RgK2CMN,"mandopop, c-pop, taiwanese pop, chinese r&b",62,1360738,"[0.3, 0.2, 0.8, 0.8, 0.9]",其实
2106,Crispy脆樂團,5,88,124111,555610,151.0,103845.0,5AO5nzx14PfLNfVgYVd0rw,"taiwanese indie, chinese indie, taiwanese pop, mandopop",49,72974,"[0.5, 0.7, 0.3, 0.9, 0.8]",願你愛自己像我愛你一樣
2184,Olivia Dean,5,120,113666,523369,120.0,113666.0,00x1fYSGhdqScXBRpSj3DW,pop soul,91,1921464,"[0.6, 0.8, 0.6, 0.9, 0.7]",so easy
2225,Hearts2Hearts,4,53,163068,503935,177.0,97082.0,1ZLU77nRzQIaP23mVSYpCQ,k-pop,69,634675,"[0.7, 0.7, 0.8, 1.0, 0.5]",focus
2279,Gareth.T,3,33,201360,485528,33.0,201360.0,6R57JlNKlnNrYaji0vw8xx,"cantopop, chinese r&b",62,174924,"[0.4, 0.3, 0.5, 0.9, 0.8]",跟悲傷結了帳
2532,A-Mei Chang,4,141,111638,405826,141.0,106583.0,6noxsCszBEEK04kCehugOp,"mandopop, taiwanese pop, c-pop, cantopop",61,1194914,"[0.3, 0.2, 0.7, 0.8, 0.9]",如果你也聽說
2606,Olivia Dean,4,159,101670,388505,167.0,101670.0,00x1fYSGhdqScXBRpSj3DW,pop soul,91,1921464,"[0.5, 0.7, 0.6, 0.9, 0.7]",man i need
2658,Sabrina 胡恂舞,3,68,139262,374295,84.0,130214.0,378nUaqWlvNG3xRIszxzLs,"taiwanese indie, taiwanese pop, mandopop, chinese indie, c-pop, chinese r&b",47,16680,"[0.6, 0.7, 0.6, 0.9, 0.7]",沒空想你
2855,溫室雜草,3,112,115183,328917,134.0,108888.0,6DZ6tvZTWTDO1vEBvUYfbP,"taiwanese indie, chinese indie, taiwanese pop, chinese rock",43,55687,"[0.4, 0.3, 0.3, 0.8, 0.8]",我是真的愛你
2933,芒果醬 Mango Jump,3,113,114901,312761,155.0,102910.0,1t1GIb4bb1lARAXwWEekUN,"taiwanese indie, taiwanese pop, chinese indie, mandopop",50,63039,"[0.7, 0.7, 0.5, 0.8, 0.8]",風
3465,Tyla,2,76,132547,224398,76.0,132547.0,3SozjO3Lat463tQICI9LcE,afrobeats,79,3660634,"[0.7, 0.8, 0.8, 0.9, 0.5]",chanel
3538,GrayGray灰灰,2,130,107919,215711,137.0,107792.0,6vKh7vsClNEdLhzzoN8f5n,"chinese r&b, c-pop, mandopop",42,1441,"[0.5, 0.2, 0.6, 0.9, 0.7]",emo一整夜只因爲想你
3551,Joji,2,106,118027,214414,179.0,96387.0,3MZsBdqDrRTJihTHQrO6Dq,,83,10759169,"[0.3, 0.2, 0.7, 0.9, 0.6]",past wont leave my bed
3649,黃小琥,2,156,102845,200278,156.0,102845.0,6KCusBln9NTESgcuI0DlUz,"mandopop, taiwanese pop, c-pop",46,91935,"[0.3, 0.4, 0.7, 0.6, 0.9]",沒那麽簡單
3863,ALLDAY PROJECT,1,48,174579,174579,48.0,174579.0,4gEMn0YPOdotLOygnk0Ng2,k-pop,63,506492,"[0.8, 0.7, 0.5, 0.9, 0.7]",one more time
4374,ITZY,1,97,125518,125518,97.0,125518.0,2KC9Qb60EaY0kW4eH68vr3,k-pop,69,8945339,"[0.9, 0.7, 0.9, 0.9, 0.5]",tunnel vision
4647,DIOR 大穎,1,133,108902,108902,133.0,108902.0,0czbvTRVGHfCdRsJLxbBGQ,"mandopop, c-pop, chinese r&b, taiwanese pop",57,77432,"[0.6, 0.7, 0.6, 0.9, 0.7]",大人的快樂
15,831,240,1,370858,39204943,,,3TtgOeQcNkf9WVDA4xPBJM,"mandopop, c-pop, taiwanese pop, chinese rock",49,351419,"[0.7, 0.6, 0.7, 0.8, 0.8]",想見你想見你想見你
21,EggPlantEgg,150,1,791282,34231545,,,6g641431O1Xkl7HAs2yFEg,"taiwanese indie, taiwanese pop, chinese indie, mandopop, chinese rock, c-pop",56,618624,"[0.7, 0.7, 0.7, 0.8, 0.6]",愛情你比我想的閣較偉大
24,承桓,124,1,443617,32978839,,,3ZYhFl4nztqc9vx35vKdUI,"mandopop, c-pop, chinese r&b, taiwanese pop",56,108187,"[0.4, 0.2, 0.6, 0.8, 0.9]",我会等
31,Vicky Chen,224,10,231139,28066609,,,01u3qI3xMGFvktXyRSMGRZ,"mandopop, taiwanese pop, c-pop, chinese r&b, chinese indie",50,194308,"[0.6, 0.7, 0.6, 0.9, 0.7]",炙愛
33,Yisa Yu,261,4,197823,27117295,,,75CM5fojYdKYD0xYSFh22Z,"gufeng, mandopop, c-pop, taiwanese pop",51,363445,"[0.4, 0.3, 0.5, 0.8, 0.8]",路過人間
35,A-Lin,253,1,281742,26991762,,,28gf2piFx6cAKOMIwcky5a,"mandopop, taiwanese pop, c-pop, gufeng",58,1147809,"[0.3, 0.1, 0.7, 0.7, 0.9]",有一種悲傷
37,Bestards,188,11,263914,26783211,,,0Awqm7GXGiBp8fJNGvywra,"mandopop, taiwanese indie, taiwanese pop, chinese indie, c-pop",58,249195,"[0.5, 0.6, 0.4, 0.9, 0.7]",我就想你
40,高爾宣 OSN,274,3,224328,26397550,,,4TcOznbEZBqev21LzAH4KE,"chinese r&b, chinese hip hop, mandopop, taiwanese pop, c-pop",56,471977,"[0.7, 0.6, 0.7, 0.9, 0.7]",why you gonna lie
41,张远,156,6,267604,26079347,,,4Q6r8rqOodVCDkbAYm7F18,"mandopop, gufeng, c-pop, taiwanese pop",57,79911,"[0.4, 0.3, 0.6, 0.9, 0.9]",嘉宾
44,告五人,144,2,376037,25284774,,,6xErgeZYatiaQ36SB5bvi8,"taiwanese indie, chinese indie, mandopop, taiwanese pop, c-pop, chinese rock",59,1209202,"[0.3, 0.2, 0.5, 0.9, 0.8]",在這座城市遺失了你
48,Power Station,169,6,238227,24437098,,,6zCAdMK7SVxKyGMnAc26Cy,"mandopop, taiwanese pop, chinese rock, c-pop",51,338006,"[0.7, 0.6, 0.7, 0.9, 0.9]",我很好騙
50,Lewis Capaldi,274,16,157801,24146398,,,4GNC7GD6oZMSxPGyXy4MNB,soft pop,80,14106634,"[0.2, 0.1, 0.9, 0.9, 0.9]",someone you loved
51,LaLa Hsu,206,6,193083,23930948,,,3dI4Io8XE33J2o04ZwjR0Y,"mandopop, taiwanese pop, c-pop, gufeng",53,637027,"[0.6, 0.7, 0.7, 0.8, 0.7]",真的傻
53,Xiao Bing Chih,168,7,291067,23584140,,,0Ej4GfzIcW3dWP0rC5d4x1,"mandopop, taiwanese pop, c-pop",45,97440,"[0.7, 0.2, 0.4, 0.7, 0.9]",毒藥
55,Cyndi Wang,282,33,177505,23451472,,,3AroL2oDPiAnMpTmIQv3KP,"mandopop, taiwanese pop, c-pop",54,584969,"[0.6, 0.8, 0.7, 0.5, 0.9]",當你
57,TRASH,181,13,204075,22750395,,,3KZMUYrA5eIfgZdIFRmNe4,"taiwanese indie, taiwanese pop, mandopop, chinese rock, chinese indie, c-pop",48,133604,"[0.8, 0.7, 0.5, 0.8, 0.9]",終究還是因為愛
58,NewJeans,110,1,469926,22213178,,,6HvZYsbFfjnjFrWF950C9d,k-pop,78,11775260,"[0.7, 0.7, 0.9, 0.9, 0.6]",omg
59,Justin Bieber,181,14,178577,21952541,,,1uNFoZAHBGtllmzznpCI3s,,92,85407639,"[0.5, 0.6, 0.8, 0.8, 0.7]",ghost
60,NewJeans,138,5,304704,21386879,,,6HvZYsbFfjnjFrWF950C9d,k-pop,78,11775260,"[0.9, 0.8, 0.9, 0.9, 0.6]",hype boy
61,高爾宣 OSN,227,10,185643,21278953,,,4TcOznbEZBqev21LzAH4KE,"chinese r&b, chinese hip hop, mandopop, taiwanese pop, c-pop",56,471977,"[0.6, 0.4, 0.7, 0.8, 0.7]",最後一次
63,i-dle,92,1,503627,20635108,,,2AfmfGFbe0A0WsTYm0SDTx,k-pop,70,11029613,"[0.8, 0.9, 0.9, 0.9, 0.6]",queencard
64,Eason Chan,327,15,120132,20515299,,,2QcZxAgcs2I1q7CtCkl6MI,"cantopop, mandopop, c-pop, taiwanese pop",67,3799415,"[0.4, 0.3, 0.7, 0.6, 0.9]",讓我留在你身邊
69,棉子,202,16,156436,19648550,,,6Y4Ur76H9vh8gw4QADaUKp,"gufeng, c-pop, mandopop",27,17966,"[0.5, 0.7, 0.6, 0.7, 0.8]",勇气
70,Shawn Mendes,162,1,433876,19516991,,,7n2wHs1TKAczGzO7Dd2rGr,,83,45816443,"[0.7, 0.8, 0.9, 0.8, 0.7]",señorita
72,Eason Chan,125,5,276760,19374129,,,2QcZxAgcs2I1q7CtCkl6MI,"cantopop, mandopop, c-pop, taiwanese pop",67,3799415,"[0.8, 0.6, 0.7, 0.9, 0.8]",孤勇者
76,Kelly Yu,215,1,164276,18867973,,,5R56NYbLCC2HpOwlYBnmeN,"mandopop, c-pop, taiwanese pop",45,200102,"[0.2, 0.1, 0.6, 0.7, 0.9]",體面
77,瘦子E.SO,126,1,369261,18861413,,,2qXGNIlmY3JrYkxOWyXZsd,"chinese hip hop, mandopop, chinese r&b, taiwanese pop, c-pop",48,320740,"[0.7, 0.7, 0.7, 0.9, 0.8]",change
79,Eric Chou,293,12,103139,18606391,,,5fEQLwq1BWWQNR8GzhOIvi,"mandopop, c-pop, taiwanese pop, chinese r&b",65,1749260,"[0.3, 0.2, 0.6, 0.7, 0.9]",如果雨之後
81,Ed Sheeran,246,1,258916,18577700,,,6eUKZXaKkcviH0Ku9w2n3V,soft pop,89,123226405,"[0.8, 0.7, 0.9, 0.9, 0.7]",shape of you
82,告五人,148,16,194310,18292504,,,6xErgeZYatiaQ36SB5bvi8,"taiwanese indie, chinese indie, mandopop, taiwanese pop, c-pop, chinese rock",59,1209202,"[0.5, 0.6, 0.7, 0.9, 0.8]",唯一
87,Maroon 5,183,1,287956,18051044,,,04gDigrS5kc9YWfZHwBETP,pop,87,45987057,"[0.2, 0.3, 0.9, 0.8, 0.8]",memories
88,Nicky Lee,140,21,202781,17967490,,,6DuHQk8gJbyVlhajer8IuF,"mandopop, c-pop, taiwanese pop, chinese r&b",52,169003,"[0.4, 0.3, 0.7, 0.6, 0.8]",想太多
89,Joker Xue,291,8,122952,17963873,,,1cg0bYpP5e2DNG0RgK2CMN,"mandopop, c-pop, taiwanese pop, chinese r&b",62,1360738,"[0.3, 0.2, 0.7, 0.5, 0.9]",演員
90,Faye 詹雯婷,103,3,262345,17907097,,,7hmSHY9HVVQKejpGbPbo16,"gufeng, mandopop, c-pop, taiwanese pop, chinese hip hop",47,46224,"[0.6, 0.4, 0.7, 0.8, 0.9]",訣愛
95,Ronghao Li,87,1,545985,17230268,,,0rTP0x4vRFSDbhtqcCqc8K,"mandopop, c-pop, taiwanese pop",58,1082705,"[0.6, 0.8, 0.8, 0.8, 0.7]",烏梅子醬
97,Eric Chou,99,3,273702,16849378,,,5fEQLwq1BWWQNR8GzhOIvi,"mandopop, c-pop, taiwanese pop, chinese r&b",65,1749260,"[0.2, 0.2, 0.7, 0.8, 0.9]",最後一堂課
98,Karen Mok,216,4,135511,16846968,,,6jlz5QSUqbKE4vnzo2qfP1,"mandopop, c-pop, taiwanese pop, cantopop",54,739767,"[0.3, 0.6, 0.7, 0.7, 0.8]",慢慢喜歡你
99,NewJeans,75,1,608594,16644426,,,6HvZYsbFfjnjFrWF950C9d,k-pop,78,11775260,"[0.7, 0.8, 0.9, 0.9, 0.6]",super shy
100,G.E.M.,194,20,163435,16634419,,,7aRC4L63dBn3CiLDuWaLSI,"mandopop, c-pop, cantopop, taiwanese pop, gufeng",66,3534422,"[0.3, 0.4, 0.7, 0.7, 0.9]",很久以後
101,V,39,3,636800,16554003,,,3JsHnjpbhX4SnySpvpa9DK,k-pop,76,20147531,"[0.5, 0.6, 0.8, 0.9, 0.7]",fris
102,LBI利比,117,19,196110,16521058,,,1xMn0bhYRWHDV01mU8gP1J,"chinese r&b, mandopop, c-pop",63,185518,"[0.6, 0.7, 0.7, 0.8, 0.7]",小城夏天
103,YOASOBI,201,43,156317,16483886,,,64tJ2EAv1R6UaZqc4iOCyj,"j-pop, anime",73,9586992,"[0.8, 0.7, 0.8, 0.9, 0.6]",夜に駆ける
104,aespa,91,4,337464,16437562,,,6YVMFz59CuY7ngCxTxjpxE,k-pop,78,9897814,"[0.9, 0.6, 0.9, 1.0, 0.7]",drama
107,瘦子E.SO,110,1,324189,16244131,,,2qXGNIlmY3JrYkxOWyXZsd,"chinese hip hop, mandopop, chinese r&b, taiwanese pop, c-pop",48,320740,"[0.7, 0.7, 0.7, 0.8, 0.9]",她沒在看我
108,邱軍,69,5,393242,16065215,,,5LKh6CH11tVjyXpxz2NjFW,"taiwanese pop, mandopop, c-pop",43,29970,"[0.5, 0.6, 0.4, 0.8, 0.9]",運轉人生
109,i-dle,149,4,288246,16058359,,,2AfmfGFbe0A0WsTYm0SDTx,k-pop,70,11029613,"[0.8, 0.6, 0.8, 0.9, 0.7]",tomboy
110,space x,137,13,233143,15985093,,,5MfPm7ai5Y5vRePZ4MC9XL,"chinese r&b, mandopop, c-pop, chinese hip hop",47,31093,"[0.6, 0.5, 0.3, 0.7, 0.2]",0321
111,IVE,88,2,439719,15954818,,,6RHTUrRF63xao58xh9FXYJ,k-pop,72,6326986,"[0.8, 0.8, 0.9, 1.0, 0.7]",i am
112,A-Lin,131,6,202621,15911444,,,28gf2piFx6cAKOMIwcky5a,"mandopop, taiwanese pop, c-pop, gufeng",58,1147809,"[0.4, 0.3, 0.6, 0.7, 0.9]",摯友
114,Anne-Marie,239,4,123342,15509339,,,1zNqDE7qDGCsyzJwohVaoX,,76,12908166,"[0.7, 0.8, 0.9, 0.8, 0.8]",2002
115,YOASOBI,85,3,386578,15499688,,,64tJ2EAv1R6UaZqc4iOCyj,"j-pop, anime",73,9586992,"[0.9, 0.8, 0.9, 1.0, 0.8]",アイドル
116,G.E.M.,167,3,165265,15378585,,,7aRC4L63dBn3CiLDuWaLSI,"mandopop, c-pop, cantopop, taiwanese pop, gufeng",66,3534422,"[0.7, 0.7, 0.8, 0.9, 0.9]",倒數
118,Shi Shi,75,2,401086,15257376,,,4XKp9GFAQfsh2NflSRnHQi,"chinese r&b, mandopop, taiwanese indie, taiwanese pop, c-pop, chinese indie",49,206356,"[0.4, 0.3, 0.6, 0.9, 0.9]",眼淚記得你
120,Pika Chiu,147,3,240428,14974543,,,5SIsztzgW9ErZcWRnp2hdS,"mandopop, c-pop, taiwanese pop",34,14251,"[0.7, 0.8, 0.6, 0.8, 0.8]",太陽
122,G.E.M.,116,2,252127,14760291,,,7aRC4L63dBn3CiLDuWaLSI,"mandopop, c-pop, cantopop, taiwanese pop, gufeng",66,3534422,"[0.4, 0.2, 0.8, 0.9, 0.9]",句號
124,政學zedx,81,10,301913,14673701,,,7DAjUaK40De066EOFR6fxB,"chinese r&b, chinese hip hop, c-pop, mandopop",37,15150,"[0.6, 0.7, 0.5, 0.8, 0.8]",是你
125,吳青峰,232,38,107837,14643461,,,5a5vu4RzsAHdKN0aYyblZ8,"mandopop, c-pop, chinese indie, taiwanese pop, gufeng",46,296625,"[0.5, 0.6, 0.6, 0.7, 0.9]",起风了
126,Justin Bieber,110,1,373018,14568858,,,1uNFoZAHBGtllmzznpCI3s,,92,85407639,"[0.6, 0.8, 0.9, 0.8, 0.7]",peaches
127,Eric Chou,98,2,275643,14479157,,,5fEQLwq1BWWQNR8GzhOIvi,"mandopop, c-pop, taiwanese pop, chinese r&b",65,1749260,"[0.3, 0.2, 0.7, 0.8, 0.9]",你不屬於我
128,elijah woods,102,20,223844,14456776,,,3IR6DvP0x2a6oUSist9UMu,,61,450567,"[0.7, 0.6, 0.7, 0.9, 0.8]","24/7, 365"
